UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
483647,"R",17,"R",0,"R",17,"R",10,"R",10,"R",0,"R",0,"R",7,"R",11,"Z",0,"R",11,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",0
483665,"R",26,"R",0,"R",26,"R",3,"R",16,"R",0,"R",0,"R",10,"R",22,"Z",0,"R",22,"R",14,"R",3,"Z",0,"R",3,"R",2,"R",1,"Z",0,"R",1,"R",0
483708,"R",79,"R",0,"R",79,"R",62,"R",69,"R",0,"R",5,"R",5,"R",68,"Z",0,"R",68,"R",65,"R",4,"Z",0,"R",4,"R",4,"R",7,"Z",0,"R",7,"R",0
483717,"R",10,"R",0,"R",10,"R",1,"R",8,"R",0,"R",0,"R",2,"R",8,"Z",0,"R",8,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
483726,"R",3,"R",0,"R",3,"R",2,"R",2,"R",1,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",0
483735,"R",24,"R",0,"R",24,"R",11,"R",19,"R",0,"R",0,"R",5,"R",20,"Z",0,"R",20,"R",15,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",1
483744,"R",12,"R",0,"R",12,"R",2,"R",10,"R",0,"R",0,"R",2,"R",12,"Z",0,"R",12,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
483753,"R",38,"R",0,"R",38,"R",22,"R",22,"R",0,"R",0,"R",16,"R",38,"Z",0,"R",38,"R",22,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
483799,"R",10,"R",0,"R",10,"R",5,"R",9,"R",0,"R",1,"R",0,"R",6,"Z",0,"R",6,"R",5,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2
483823,"R",521,"R",1,"R",520,"R",304,"R",304,"R",0,"R",0,"R",216,"R",245,"R",1,"R",244,"R",138,"R",24,"R",0,"R",24,"R",12,"R",252,"R",0,"R",252,"R",154
483841,"R",223,"Z",0,"R",223,"R",189,"R",200,"Z",0,"Z",0,"R",23,"R",59,"Z",0,"R",59,"R",57,"R",0,"Z",0,"R",0,"R",0,"R",164,"Z",0,"R",164,"R",143
483850,"R",21,"R",0,"R",21,"R",8,"R",13,"R",0,"R",3,"R",5,"R",8,"Z",0,"R",8,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"R",5
483869,"R",104,"R",0,"R",104,"R",51,"R",91,"R",0,"R",0,"R",13,"R",51,"Z",0,"R",51,"R",38,"R",0,"Z",0,"R",0,"R",0,"R",53,"Z",0,"R",53,"R",53
483878,"R",46,"R",0,"R",46,"R",22,"R",33,"R",0,"R",0,"R",13,"R",37,"Z",0,"R",37,"R",32,"R",1,"Z",0,"R",1,"R",1,"R",8,"Z",0,"R",8,"R",0
483887,"R",16,"Z",0,"R",16,"R",8,"R",11,"Z",0,"Z",0,"R",5,"R",10,"Z",0,"R",10,"R",6,"R",3,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",3,"R",3
483896,"R",4,"Z",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",4
483911,"R",9,"R",0,"R",9,"R",0,"R",6,"R",0,"R",1,"R",2,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",6
483939,"R",17,"R",0,"R",17,"R",0,"R",2,"R",0,"R",0,"R",15,"R",16,"Z",0,"R",16,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
483948,"R",22,"R",0,"R",22,"R",11,"R",12,"R",0,"R",0,"R",10,"R",14,"Z",0,"R",14,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",2
483957,"R",31,"R",0,"R",31,"R",3,"R",21,"R",0,"R",0,"R",10,"R",30,"Z",0,"R",30,"R",20,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
484011,"R",59,"R",0,"R",59,"R",5,"R",48,"R",0,"R",0,"R",11,"R",33,"Z",0,"R",33,"R",27,"R",11,"Z",0,"R",11,"R",10,"R",15,"Z",0,"R",15,"R",11
484020,"R",14,"R",0,"R",14,"R",12,"R",12,"R",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",14,"Z",0,"R",14,"R",12,"R",0,"Z",0,"R",0,"R",0
484039,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",5,"R",4,"Z",0,"R",4,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0
484048,"R",10,"R",0,"R",10,"R",8,"R",9,"R",0,"R",1,"R",0,"R",10,"Z",0,"R",10,"R",9,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
484057,"R",92,"R",0,"R",92,"R",7,"R",81,"Z",0,"Z",0,"R",11,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",90,"Z",0,"R",90,"R",79
484075,"R",17,"R",0,"R",17,"R",5,"R",6,"R",0,"R",0,"R",11,"R",16,"Z",0,"R",16,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
484084,"R",41,"R",0,"R",41,"R",15,"R",15,"R",0,"R",0,"R",26,"R",23,"Z",0,"R",23,"R",8,"R",4,"Z",0,"R",4,"R",1,"R",14,"Z",0,"R",14,"R",6
484093,"R",12,"R",0,"R",12,"R",0,"R",9,"R",0,"R",0,"R",3,"R",9,"Z",0,"R",9,"R",6,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1
484109,"R",26,"R",0,"R",26,"R",0,"R",21,"R",0,"R",0,"R",5,"R",10,"Z",0,"R",10,"R",8,"R",11,"Z",0,"R",11,"R",10,"R",5,"Z",0,"R",5,"R",3
484127,"R",47,"R",0,"R",47,"R",8,"R",34,"R",0,"R",0,"R",13,"R",22,"Z",0,"R",22,"R",14,"R",10,"Z",0,"R",10,"R",10,"R",15,"Z",0,"R",15,"R",10
484136,"R",35,"R",0,"R",35,"R",4,"R",14,"R",1,"R",11,"R",9,"R",24,"Z",0,"R",24,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",6
484163,"R",38,"R",5,"R",33,"R",30,"R",30,"R",1,"R",0,"R",2,"R",31,"R",3,"R",28,"R",27,"R",7,"R",2,"R",5,"R",3,"R",0,"R",0,"R",0,"R",0
484172,"R",36,"R",0,"R",36,"R",11,"R",35,"R",0,"R",0,"R",1,"R",36,"Z",0,"R",36,"R",35,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
484190,"R",12,"R",0,"R",12,"R",2,"R",8,"R",0,"R",0,"R",4,"R",12,"Z",0,"R",12,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
484206,"R",18,"R",0,"R",18,"R",5,"R",15,"R",0,"R",0,"R",3,"R",8,"Z",0,"R",8,"R",7,"R",4,"Z",0,"R",4,"R",4,"R",6,"Z",0,"R",6,"R",4
484321,"R",40,"R",0,"R",40,"R",1,"R",26,"R",0,"R",0,"R",14,"R",28,"Z",0,"R",28,"R",18,"R",0,"Z",0,"R",0,"R",0,"R",12,"Z",0,"R",12,"R",8
484330,"R",43,"R",0,"R",43,"R",20,"R",26,"R",0,"R",0,"R",17,"R",30,"Z",0,"R",30,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"R",13
484358,"R",146,"R",0,"R",146,"R",85,"R",111,"R",0,"R",0,"R",35,"R",102,"Z",0,"R",102,"R",76,"R",5,"Z",0,"R",5,"R",3,"R",39,"Z",0,"R",39,"R",32
484385,"R",284,"R",0,"R",284,"R",58,"R",205,"R",0,"R",0,"R",79,"R",203,"Z",0,"R",203,"R",146,"R",12,"Z",0,"R",12,"R",12,"R",69,"Z",0,"R",69,"R",47
484394,"R",49,"R",0,"R",49,"R",1,"R",31,"R",0,"R",2,"R",16,"R",18,"Z",0,"R",18,"R",8,"R",18,"Z",0,"R",18,"R",14,"R",13,"Z",0,"R",13,"R",9
484604,"R",301,"R",0,"R",301,"R",54,"R",202,"R",0,"R",0,"R",99,"R",239,"Z",0,"R",239,"R",152,"R",28,"Z",0,"R",28,"R",25,"R",34,"Z",0,"R",34,"R",25
484826,"R",48,"R",0,"R",48,"R",1,"R",31,"R",0,"R",0,"R",17,"R",16,"Z",0,"R",16,"R",10,"R",10,"Z",0,"R",10,"R",8,"R",22,"Z",0,"R",22,"R",13
484899,"R",139,"R",0,"R",139,"R",9,"R",108,"R",0,"R",0,"R",31,"R",72,"Z",0,"R",72,"R",57,"R",23,"Z",0,"R",23,"R",20,"R",44,"Z",0,"R",44,"R",31
484923,"R",35,"R",0,"R",35,"R",6,"R",34,"R",0,"R",0,"R",1,"R",23,"Z",0,"R",23,"R",22,"R",5,"Z",0,"R",5,"R",5,"R",7,"Z",0,"R",7,"R",7
484996,"R",52,"R",0,"R",52,"R",39,"R",40,"R",0,"R",12,"R",0,"R",50,"Z",0,"R",50,"R",40,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
485014,"R",81,"R",0,"R",81,"R",0,"R",37,"R",0,"R",0,"R",44,"R",75,"Z",0,"R",75,"R",34,"R",2,"Z",0,"R",2,"R",2,"R",4,"Z",0,"R",4,"R",1
485032,"R",30,"R",0,"R",30,"R",0,"R",16,"R",0,"R",0,"R",14,"R",24,"Z",0,"R",24,"R",12,"R",4,"Z",0,"R",4,"R",3,"R",2,"Z",0,"R",2,"R",1
485166,"R",31,"R",0,"R",31,"R",15,"R",22,"R",0,"R",0,"R",9,"R",17,"Z",0,"R",17,"R",16,"R",6,"Z",0,"R",6,"R",4,"R",8,"Z",0,"R",8,"R",2
485236,"R",10,"R",0,"R",10,"R",0,"R",10,"R",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",5,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",4
485306,"R",35,"R",0,"R",35,"R",1,"R",18,"R",0,"R",8,"R",9,"R",20,"Z",0,"R",20,"R",18,"R",1,"Z",0,"R",1,"R",0,"R",14,"Z",0,"R",14,"R",0
485342,"R",41,"R",0,"R",41,"R",31,"R",31,"R",0,"R",0,"R",10,"R",16,"Z",0,"R",16,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",25,"Z",0,"R",25,"R",18
485379,"R",59,"R",0,"R",59,"R",39,"R",49,"R",0,"R",0,"R",10,"R",41,"Z",0,"R",41,"R",31,"R",2,"Z",0,"R",2,"R",2,"R",16,"Z",0,"R",16,"R",16
485388,"R",99,"R",0,"R",99,"R",36,"R",73,"R",0,"R",0,"R",26,"R",81,"Z",0,"R",81,"R",57,"R",1,"Z",0,"R",1,"R",0,"R",17,"Z",0,"R",17,"R",16
485397,"R",44,"R",0,"R",44,"R",0,"R",19,"R",0,"R",0,"R",25,"R",42,"Z",0,"R",42,"R",17,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
485412,"R",18,"R",0,"R",18,"R",12,"R",16,"R",0,"R",0,"R",2,"R",12,"Z",0,"R",12,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",6
485476,"R",27,"R",0,"R",27,"R",7,"R",18,"R",0,"R",0,"R",9,"R",23,"Z",0,"R",23,"R",14,"R",1,"Z",0,"R",1,"R",1,"R",3,"Z",0,"R",3,"R",3
485485,"R",89,"Z",0,"R",89,"R",60,"R",60,"Z",0,"Z",0,"R",29,"R",60,"Z",0,"R",60,"R",33,"R",3,"Z",0,"R",3,"R",1,"R",26,"Z",0,"R",26,"R",26
485494,"R",57,"R",0,"R",57,"R",36,"R",53,"R",0,"R",0,"R",4,"R",46,"Z",0,"R",46,"R",46,"R",3,"Z",0,"R",3,"R",3,"R",8,"Z",0,"R",8,"R",4
485500,"R",2,"R",0,"R",2,"R",2,"R",2,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
485564,"R",110,"R",1,"R",109,"R",60,"R",73,"R",2,"R",34,"R",0,"R",81,"R",0,"R",81,"R",70,"R",9,"R",0,"R",9,"R",3,"R",20,"R",1,"R",19,"R",0
485573,"R",49,"R",0,"R",49,"R",4,"R",47,"Z",0,"Z",0,"R",2,"R",46,"Z",0,"R",46,"R",44,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3
485582,"R",177,"R",0,"R",177,"R",69,"R",156,"R",0,"R",21,"R",0,"R",53,"Z",0,"R",53,"R",38,"R",21,"Z",0,"R",21,"R",21,"R",103,"Z",0,"R",103,"R",97
485591,"R",30,"R",0,"R",30,"R",3,"R",6,"R",3,"R",11,"R",10,"R",30,"Z",0,"R",30,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
485607,"R",22,"R",0,"R",22,"R",0,"R",13,"R",0,"R",0,"R",9,"R",20,"Z",0,"R",20,"R",11,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
485704,"R",6,"R",0,"R",6,"R",5,"R",5,"R",0,"R",0,"R",1,"R",5,"Z",0,"R",5,"R",5,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0
485731,"R",12,"R",0,"R",12,"R",9,"R",9,"R",0,"R",3,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",12,"Z",0,"R",12,"R",9
485801,"R",128,"R",0,"R",128,"R",128,"R",128,"Z",0,"R",0,"R",0,"R",80,"Z",0,"R",80,"R",80,"R",48,"Z",0,"R",48,"R",48,"R",0,"Z",0,"R",0,"R",0
485810,"R",25,"R",0,"R",25,"R",18,"R",22,"R",3,"R",0,"R",0,"R",23,"Z",0,"R",23,"R",20,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
485874,"R",31,"R",0,"R",31,"R",7,"R",28,"R",0,"R",0,"R",3,"R",18,"Z",0,"R",18,"R",15,"R",6,"Z",0,"R",6,"R",6,"R",7,"Z",0,"R",7,"R",7
485926,"R",115,"R",0,"R",115,"R",61,"R",61,"R",0,"R",0,"R",54,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",115,"Z",0,"R",115,"R",61
485953,"R",32,"R",0,"R",32,"R",0,"R",26,"R",0,"R",0,"R",6,"R",11,"Z",0,"R",11,"R",11,"R",0,"Z",0,"R",0,"R",0,"R",21,"Z",0,"R",21,"R",15
486105,"R",7,"R",1,"R",6,"R",4,"R",4,"R",1,"R",0,"R",1,"R",3,"R",1,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",3
486141,"R",5,"R",0,"R",5,"R",4,"R",4,"R",0,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",2,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
486150,"R",26,"R",0,"R",26,"R",24,"R",24,"R",0,"R",0,"R",2,"R",8,"Z",0,"R",8,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",18,"Z",0,"R",18,"R",16
486169,"R",48,"R",0,"R",48,"R",29,"R",29,"R",0,"R",0,"R",19,"R",34,"Z",0,"R",34,"R",23,"R",3,"Z",0,"R",3,"R",1,"R",11,"Z",0,"R",11,"R",5
486202,"R",18,"R",1,"R",17,"R",14,"R",15,"R",0,"R",0,"R",2,"R",14,"R",1,"R",13,"R",12,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",3
486248,"R",89,"R",0,"R",89,"R",7,"R",38,"R",0,"R",0,"R",51,"R",66,"Z",0,"R",66,"R",25,"R",3,"Z",0,"R",3,"R",3,"R",20,"Z",0,"R",20,"R",10
486309,"R",16,"Z",0,"R",16,"R",12,"R",12,"Z",0,"Z",0,"R",4,"R",12,"Z",0,"R",12,"R",11,"R",1,"Z",0,"R",1,"R",1,"R",3,"Z",0,"R",3,"R",0
486327,"R",26,"R",0,"R",26,"R",19,"R",23,"R",0,"R",0,"R",3,"R",23,"Z",0,"R",23,"R",23,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",0
486345,"R",45,"R",0,"R",45,"R",39,"R",39,"R",0,"R",0,"R",6,"R",32,"Z",0,"R",32,"R",32,"R",6,"Z",0,"R",6,"R",6,"R",7,"Z",0,"R",7,"R",1
486390,"R",214,"R",0,"R",214,"R",68,"R",148,"R",0,"R",13,"R",53,"R",87,"Z",0,"R",87,"R",62,"R",5,"Z",0,"R",5,"R",4,"R",122,"Z",0,"R",122,"R",82
486406,"R",18,"R",0,"R",18,"R",12,"R",12,"R",0,"R",2,"R",4,"R",15,"Z",0,"R",15,"R",11,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",1
486415,"R",49,"R",0,"R",49,"R",37,"R",38,"R",0,"R",1,"R",10,"R",39,"Z",0,"R",39,"R",34,"R",7,"Z",0,"R",7,"R",4,"R",3,"Z",0,"R",3,"R",0
486442,"R",25,"R",0,"R",25,"R",8,"R",8,"R",1,"R",2,"R",14,"R",25,"Z",0,"R",25,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
486497,"R",18,"R",0,"R",18,"R",3,"R",6,"R",0,"R",0,"R",12,"R",15,"Z",0,"R",15,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3
486503,"R",24,"R",0,"R",24,"R",6,"R",9,"R",0,"R",0,"R",15,"R",20,"Z",0,"R",20,"R",9,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",0
486512,"R",135,"R",0,"R",135,"R",49,"R",122,"Z",0,"Z",0,"R",13,"R",134,"Z",0,"R",134,"R",121,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
486530,"R",28,"R",0,"R",28,"R",0,"R",24,"R",0,"R",0,"R",4,"R",20,"Z",0,"R",20,"R",17,"R",4,"Z",0,"R",4,"R",3,"R",4,"Z",0,"R",4,"R",4
486567,"R",82,"R",1,"R",81,"R",4,"R",52,"R",0,"R",0,"R",29,"R",58,"R",1,"R",57,"R",34,"R",15,"R",0,"R",15,"R",11,"R",9,"R",0,"R",9,"R",7
486576,"R",79,"R",0,"R",79,"R",7,"R",7,"R",0,"R",0,"R",72,"R",73,"Z",0,"R",73,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",0
486619,"R",12,"R",0,"R",12,"R",1,"R",5,"R",0,"R",0,"R",7,"R",8,"Z",0,"R",8,"R",2,"R",2,"Z",0,"R",2,"R",1,"R",2,"Z",0,"R",2,"R",2
486691,"R",68,"R",0,"R",68,"R",0,"R",29,"R",0,"R",0,"R",39,"R",66,"Z",0,"R",66,"R",28,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",0
486707,"R",72,"R",0,"R",72,"R",35,"R",45,"R",0,"R",0,"R",27,"R",47,"Z",0,"R",47,"R",30,"R",8,"Z",0,"R",8,"R",4,"R",17,"Z",0,"R",17,"R",11
486716,"R",43,"R",0,"R",43,"R",22,"R",29,"R",0,"R",0,"R",14,"R",29,"Z",0,"R",29,"R",20,"R",6,"Z",0,"R",6,"R",5,"R",8,"Z",0,"R",8,"R",4
486734,"R",65,"R",0,"R",65,"R",3,"R",36,"R",0,"R",0,"R",29,"R",45,"Z",0,"R",45,"R",22,"R",4,"Z",0,"R",4,"R",2,"R",16,"Z",0,"R",16,"R",12
486770,"R",50,"R",0,"R",50,"R",35,"R",40,"R",0,"R",0,"R",10,"R",25,"Z",0,"R",25,"R",20,"R",10,"Z",0,"R",10,"R",5,"R",15,"Z",0,"R",15,"R",15
486798,"R",1252,"R",2,"R",1250,"R",576,"R",733,"R",1,"R",0,"R",516,"R",900,"R",2,"R",898,"R",546,"R",164,"R",0,"R",164,"R",124,"R",188,"R",0,"R",188,"R",63
486868,"R",12,"R",0,"R",12,"R",2,"R",9,"R",0,"R",1,"R",2,"R",8,"Z",0,"R",8,"R",8,"R",4,"Z",0,"R",4,"R",1,"R",0,"Z",0,"R",0,"R",0
486877,"R",11,"Z",0,"R",11,"R",8,"R",8,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"R",4,"R",4,"R",1,"Z",0,"R",1,"R",1,"R",6,"Z",0,"R",6,"R",3
486983,"R",10,"R",0,"R",10,"R",0,"R",4,"R",0,"R",0,"R",6,"R",8,"Z",0,"R",8,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
487047,"R",181,"R",0,"R",181,"R",78,"R",105,"R",0,"R",2,"R",74,"R",134,"Z",0,"R",134,"R",82,"R",46,"Z",0,"R",46,"R",22,"R",1,"Z",0,"R",1,"R",1
487065,"R",31,"R",0,"R",31,"R",1,"R",17,"R",0,"R",0,"R",14,"R",21,"Z",0,"R",21,"R",12,"R",6,"Z",0,"R",6,"R",2,"R",4,"Z",0,"R",4,"R",3
487083,"R",20,"R",0,"R",20,"R",0,"R",12,"R",0,"R",0,"R",8,"R",14,"Z",0,"R",14,"R",9,"R",3,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",3,"R",1
487232,"R",82,"R",0,"R",82,"R",59,"R",64,"R",0,"R",5,"R",13,"R",61,"Z",0,"R",61,"R",57,"R",0,"Z",0,"R",0,"R",0,"R",21,"Z",0,"R",21,"R",7
487348,"R",15,"R",0,"R",15,"R",2,"R",12,"R",0,"R",0,"R",3,"R",8,"Z",0,"R",8,"R",6,"R",6,"Z",0,"R",6,"R",6,"R",1,"Z",0,"R",1,"R",0
487481,"R",274,"R",1,"R",273,"R",94,"R",141,"Z",0,"R",1,"R",131,"R",264,"R",1,"R",263,"R",133,"R",6,"R",0,"R",6,"R",5,"R",4,"R",0,"R",4,"R",3
487506,"R",28,"R",0,"R",28,"R",17,"R",23,"R",0,"R",0,"R",5,"R",12,"Z",0,"R",12,"R",9,"R",8,"Z",0,"R",8,"R",7,"R",8,"Z",0,"R",8,"R",7
487533,"R",26,"R",0,"R",26,"R",2,"R",19,"R",0,"R",0,"R",7,"R",13,"Z",0,"R",13,"R",10,"R",9,"Z",0,"R",9,"R",6,"R",4,"Z",0,"R",4,"R",3
487621,"R",5,"Z",0,"R",5,"R",1,"R",3,"R",0,"R",0,"R",2,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",1
487676,"R",89,"R",0,"R",89,"R",2,"R",61,"R",0,"R",0,"R",28,"R",53,"Z",0,"R",53,"R",33,"R",19,"Z",0,"R",19,"R",15,"R",17,"Z",0,"R",17,"R",13
487773,"R",15,"R",0,"R",15,"R",14,"R",14,"R",0,"R",0,"R",1,"R",7,"Z",0,"R",7,"R",6,"R",1,"Z",0,"R",1,"R",1,"R",7,"Z",0,"R",7,"R",7
487791,"R",56,"R",0,"R",56,"R",41,"R",45,"R",0,"R",0,"R",11,"R",27,"Z",0,"R",27,"R",20,"R",6,"Z",0,"R",6,"R",5,"R",23,"Z",0,"R",23,"R",20
487807,"R",4,"R",0,"R",4,"R",1,"R",2,"R",0,"R",0,"R",2,"R",4,"Z",0,"R",4,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
487816,"R",2,"R",0,"R",2,"R",2,"R",2,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
487889,"R",152,"R",0,"R",152,"R",152,"R",152,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",12,"Z",0,"R",12,"R",12,"R",140,"Z",0,"R",140,"R",140
487898,"R",14,"R",0,"R",14,"R",2,"R",6,"R",0,"R",1,"R",7,"R",12,"Z",0,"R",12,"R",4,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
487904,"R",39,"R",0,"R",39,"R",35,"R",35,"R",0,"R",0,"R",4,"R",23,"Z",0,"R",23,"R",23,"R",16,"Z",0,"R",16,"R",12,"R",0,"Z",0,"R",0,"R",0
487913,"R",15,"R",0,"R",15,"R",1,"R",10,"R",0,"R",0,"R",5,"R",8,"Z",0,"R",8,"R",8,"R",4,"Z",0,"R",4,"R",0,"R",3,"Z",0,"R",3,"R",2
487922,"R",2,"R",0,"R",2,"R",1,"R",2,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
487959,"R",10,"R",0,"R",10,"R",10,"R",10,"R",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",8,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
487968,"R",10,"R",0,"R",10,"R",6,"R",10,"R",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
488013,"R",45,"R",0,"R",45,"R",5,"R",25,"R",0,"R",0,"R",20,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",1,"R",42,"Z",0,"R",42,"R",23
488022,"R",7,"R",0,"R",7,"R",0,"R",2,"R",0,"R",0,"R",5,"R",6,"Z",0,"R",6,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
488040,"R",114,"Z",0,"R",114,"R",67,"R",74,"Z",0,"Z",0,"R",40,"R",114,"Z",0,"R",114,"R",74,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
488086,"R",64,"R",0,"R",64,"R",35,"R",35,"R",4,"R",9,"R",16,"R",15,"Z",0,"R",15,"R",15,"R",1,"Z",0,"R",1,"R",0,"R",48,"Z",0,"R",48,"R",20
488110,"R",33,"R",0,"R",33,"R",0,"R",10,"R",0,"R",0,"R",23,"R",24,"Z",0,"R",24,"R",7,"R",2,"Z",0,"R",2,"R",0,"R",7,"Z",0,"R",7,"R",3
488129,"R",8,"R",0,"R",8,"R",2,"R",6,"R",1,"R",1,"R",0,"R",7,"Z",0,"R",7,"R",6,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0
488138,"R",120,"R",0,"R",120,"R",75,"R",108,"R",0,"R",12,"R",0,"R",6,"Z",0,"R",6,"R",0,"R",4,"Z",0,"R",4,"R",0,"R",110,"Z",0,"R",110,"R",108
488147,"R",30,"R",0,"R",30,"R",0,"R",26,"R",0,"R",0,"R",4,"R",22,"Z",0,"R",22,"R",21,"R",3,"Z",0,"R",3,"R",2,"R",5,"Z",0,"R",5,"R",3
